cluster_alias,neurotransmitter,supercluster,cluster,subcluster
2595,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2595
2596,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_126,ULIT_126_2596
2597,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_126,ULIT_126_2597
2598,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2598
2599,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_126,ULIT_126_2599
2600,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2600
2601,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2601
2602,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2602
2603,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2603
2604,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2604
2605,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2605
2606,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2606
2607,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2607
2608,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2608
2609,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2609
2610,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2610
2611,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2611
2612,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2612
2613,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_125,ULIT_125_2613
2614,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_125,ULIT_125_2614
2615,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_131,ULIT_131_2615
2616,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_125,ULIT_125_2616
2617,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_125,ULIT_125_2617
2618,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_121,ULIT_121_2618
2619,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_121,ULIT_121_2619
2620,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_121,ULIT_121_2620
2621,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_121,ULIT_121_2621
2622,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_124,ULIT_124_2622
2623,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_124,ULIT_124_2623
2624,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_124,ULIT_124_2624
2625,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_124,ULIT_124_2625
2626,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_124,ULIT_124_2626
2627,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_124,ULIT_124_2627
2628,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_124,ULIT_124_2628
2629,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_121,ULIT_121_2629
2630,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_121,ULIT_121_2630
2631,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_121,ULIT_121_2631
2632,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_121,ULIT_121_2632
2633,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2633
2634,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2634
2635,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2635
2636,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2636
2637,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2637
2638,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_120,ULIT_120_2638
2639,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2639
2640,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2640
2641,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2641
2642,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2642
2643,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2643
2644,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2644
2645,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2645
2646,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2646
2647,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2647
2648,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_150,DLIT_150_2648
2649,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2649
2650,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2650
2651,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2651
2652,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2652
2653,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_146,DLIT_146_2653
2654,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2654
2655,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2655
2656,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2656
2657,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2657
2658,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2658
2659,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2659
2660,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2660
2661,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_152,DLIT_152_2661
2662,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_151,DLIT_151_2662
2663,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_152,DLIT_152_2663
2664,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_152,DLIT_152_2664
2665,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_152,DLIT_152_2665
2666,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_152,DLIT_152_2666
2667,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_152,DLIT_152_2667
2668,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_152,DLIT_152_2668
2669,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2669
2670,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2670
2671,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2671
2672,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2672
2673,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2673
2674,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2674
2675,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2675
2676,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2676
2677,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2677
2678,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_134,ULIT_134_2678
2679,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_134,ULIT_134_2679
2680,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_134,ULIT_134_2680
2681,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_134,ULIT_134_2681
2682,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_134,ULIT_134_2682
2683,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_128,ULIT_128_2683
2684,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_128,ULIT_128_2684
2685,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_134,ULIT_134_2685
2686,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_134,ULIT_134_2686
2687,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_134,ULIT_134_2687
2688,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_134,ULIT_134_2688
2689,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_129,ULIT_129_2689
2690,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2690
2691,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_128,ULIT_128_2691
2692,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2692
2693,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_128,ULIT_128_2693
2694,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_128,ULIT_128_2694
2695,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_128,ULIT_128_2695
2696,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2696
2697,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_131,ULIT_131_2697
2698,VGLUT2,Thalamic excitatory,Thex_372,Thex_372_2698
2699,VGLUT1,Deep-layer intratelencephalic,DLIT_148,DLIT_148_2699
2700,VGLUT1,Deep-layer intratelencephalic,DLIT_147,DLIT_147_2700
2701,VGLUT1,Miscellaneous,Misc_404,Misc_404_2701
2702,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2702
2703,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_141,DLIT_141_2703
2704,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2704
2705,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2705
2706,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2706
2707,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2707
2708,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2708
2709,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2709
2710,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2710
2711,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2711
2712,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2712
2713,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2713
2714,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2714
2715,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2715
2716,VGLUT1,Deep-layer intratelencephalic,DLIT_144,DLIT_144_2716
2717,VGLUT1,Deep-layer intratelencephalic,DLIT_144,DLIT_144_2717
2718,VGLUT1,Deep-layer intratelencephalic,DLIT_144,DLIT_144_2718
2719,VGLUT1,Deep-layer intratelencephalic,DLIT_144,DLIT_144_2719
2720,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2720
2721,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2721
2722,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2722
2723,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2723
2724,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2724
2725,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2725
2726,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2726
2727,VGLUT1,Deep-layer intratelencephalic,DLIT_143,DLIT_143_2727
2728,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2728
2729,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2729
2730,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2730
2731,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2731
2732,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2732
2733,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2733
2734,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2734
2735,VGLUT1 VGLUT2 VGLUT3,Deep-layer intratelencephalic,DLIT_152,DLIT_152_2735
2736,VGLUT1,Deep-layer intratelencephalic,DLIT_149,DLIT_149_2736
2737,VGLUT1,Deep-layer intratelencephalic,DLIT_149,DLIT_149_2737
2738,VGLUT1,Deep-layer intratelencephalic,DLIT_149,DLIT_149_2738
2739,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2739
2740,VGLUT1,Deep-layer intratelencephalic,DLIT_142,DLIT_142_2740
2741,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2741
2742,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_135,ULIT_135_2742
2743,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_136,DLIT_136_2743
2744,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_136,DLIT_136_2744
2745,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_136,DLIT_136_2745
2746,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_137,DLIT_137_2746
2747,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_137,DLIT_137_2747
2748,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_137,DLIT_137_2748
2749,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_137,DLIT_137_2749
2750,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_137,DLIT_137_2750
2751,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_137,DLIT_137_2751
2752,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_137,DLIT_137_2752
2753,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_137,DLIT_137_2753
2754,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_141,DLIT_141_2754
2755,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_141,DLIT_141_2755
2756,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_141,DLIT_141_2756
2757,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_141,DLIT_141_2757
2758,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_141,DLIT_141_2758
2759,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_141,DLIT_141_2759
2760,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_141,DLIT_141_2760
2761,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_140,DLIT_140_2761
2762,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_140,DLIT_140_2762
2763,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_140,DLIT_140_2763
2764,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_140,DLIT_140_2764
2765,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_140,DLIT_140_2765
2766,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_140,DLIT_140_2766
2767,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_140,DLIT_140_2767
2768,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_140,DLIT_140_2768
2769,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_139,DLIT_139_2769
2770,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_139,DLIT_139_2770
2771,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_139,DLIT_139_2771
2772,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_139,DLIT_139_2772
2773,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_139,DLIT_139_2773
2774,VGLUT1 VGLUT2,Deep-layer intratelencephalic,DLIT_139,DLIT_139_2774
2775,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_138,ULIT_138_2775
2776,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_138,ULIT_138_2776
2777,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_138,ULIT_138_2777
2778,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_138,ULIT_138_2778
2779,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_138,ULIT_138_2779
2780,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2780
2781,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2781
2782,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_130,ULIT_130_2782
2783,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2783
2784,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2784
2785,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2785
2786,VGLUT1 VGLUT2,Upper-layer intratelencephalic,ULIT_133,ULIT_133_2786
2787,VGLUT1 VGLUT2,Miscellaneous,Misc_132,Misc_132_2787
2788,VGLUT1 VGLUT2,Miscellaneous,Misc_132,Misc_132_2788
2789,VGLUT1,Miscellaneous,Misc_167,Misc_167_2789
2790,VGLUT1,Miscellaneous,Misc_167,Misc_167_2790
2791,VGLUT1,Miscellaneous,Misc_167,Misc_167_2791
2792,VGLUT1,Miscellaneous,Misc_167,Misc_167_2792
2793,VGLUT1,Miscellaneous,Misc_167,Misc_167_2793
2794,VGLUT1,Miscellaneous,Misc_167,Misc_167_2794
2795,VGLUT1,Miscellaneous,Misc_167,Misc_167_2795
2796,VGLUT1 VGLUT2,Miscellaneous,Misc_178,Misc_178_2796
2797,VGLUT1 VGLUT2,Miscellaneous,Misc_178,Misc_178_2797
2798,VGLUT1 VGLUT2,Miscellaneous,Misc_177,Misc_177_2798
2799,VGLUT1 VGLUT2,Miscellaneous,Misc_177,Misc_177_2799
2800,VGLUT1 VGLUT2,Miscellaneous,Misc_177,Misc_177_2800
2801,VGLUT1 VGLUT2,Miscellaneous,Misc_177,Misc_177_2801
2802,VGLUT1 VGLUT2,Miscellaneous,Misc_177,Misc_177_2802
2803,VGLUT1 VGLUT2,Miscellaneous,Misc_177,Misc_177_2803
2804,VGLUT1 VGLUT2,Miscellaneous,Misc_177,Misc_177_2804
2805,VGLUT1 VGLUT2,Miscellaneous,Misc_176,Misc_176_2805
2806,VGLUT1 VGLUT2,Miscellaneous,Misc_176,Misc_176_2806
2807,VGLUT1 VGLUT2,Miscellaneous,Misc_176,Misc_176_2807
2808,VGLUT1 VGLUT2,Miscellaneous,Misc_176,Misc_176_2808
2809,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2809
2810,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_106,DLCT6b_106_2810
2811,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_105,DLCT6b_105_2811
2812,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_105,DLCT6b_105_2812
2813,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_105,DLCT6b_105_2813
2814,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_105,DLCT6b_105_2814
2815,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_105,DLCT6b_105_2815
2816,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_99,DLCT6b_99_2816
2817,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_99,DLCT6b_99_2817
2818,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_99,DLCT6b_99_2818
2819,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_106,DLCT6b_106_2819
2820,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_106,DLCT6b_106_2820
2821,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_106,DLCT6b_106_2821
2822,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_106,DLCT6b_106_2822
2823,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_98,DLCT6b_98_2823
2824,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_98,DLCT6b_98_2824
2825,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_98,DLCT6b_98_2825
2826,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_98,DLCT6b_98_2826
2827,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_98,DLCT6b_98_2827
2828,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_98,DLCT6b_98_2828
2829,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_98,DLCT6b_98_2829
2830,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_98,DLCT6b_98_2830
2831,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_98,DLCT6b_98_2831
2832,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_105,DLCT6b_105_2832
2833,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_102,DLCT6b_102_2833
2834,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_103,DLCT6b_103_2834
2835,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_103,DLCT6b_103_2835
2836,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_103,DLCT6b_103_2836
2837,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_103,DLCT6b_103_2837
2838,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_103,DLCT6b_103_2838
2839,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_102,DLCT6b_102_2839
2840,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_102,DLCT6b_102_2840
2841,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_102,DLCT6b_102_2841
2842,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_102,DLCT6b_102_2842
2843,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_102,DLCT6b_102_2843
2844,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_102,DLCT6b_102_2844
2845,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_102,DLCT6b_102_2845
2846,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_101,DLCT6b_101_2846
2847,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_101,DLCT6b_101_2847
2848,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_101,DLCT6b_101_2848
2849,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_104,DLCT6b_104_2849
2850,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_104,DLCT6b_104_2850
2851,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_104,DLCT6b_104_2851
2852,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_104,DLCT6b_104_2852
2853,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_104,DLCT6b_104_2853
2854,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_104,DLCT6b_104_2854
2855,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_104,DLCT6b_104_2855
2856,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2856
2857,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2857
2858,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2858
2859,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2859
2860,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_99,DLCT6b_99_2860
2861,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_99,DLCT6b_99_2861
2862,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_99,DLCT6b_99_2862
2863,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_99,DLCT6b_99_2863
2864,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_99,DLCT6b_99_2864
2865,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_99,DLCT6b_99_2865
2866,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2866
2867,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2867
2868,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_109,DLCT6b_109_2868
2869,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_109,DLCT6b_109_2869
2870,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_109,DLCT6b_109_2870
2871,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_109,DLCT6b_109_2871
2872,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2872
2873,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_109,DLCT6b_109_2873
2874,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_109,DLCT6b_109_2874
2875,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2875
2876,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2876
2877,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2877
2878,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2878
2879,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_107,DLCT6b_107_2879
2880,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_107,DLCT6b_107_2880
2881,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_107,DLCT6b_107_2881
2882,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_107,DLCT6b_107_2882
2883,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_107,DLCT6b_107_2883
2884,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_107,DLCT6b_107_2884
2885,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_108,DLCT6b_108_2885
2886,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2886
2887,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2887
2888,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2888
2889,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2889
2890,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2890
2891,VGLUT1,Deep-layer corticothalamic and 6b,DLCT6b_100,DLCT6b_100_2891
